*Action(SiteID=US|Country=US|Currency=USD|Version=1193),ItemID,Custom label (SKU),Title,Start price,Condition ID,Description,PostalCode,ShippingProfileName,Returns accepted option
Relist,226901367689,FBrelist-080426-0105,JORDAN LOVE 2024 Panini Absolute #37 Red White & Blue Kaleidoscope PACKERS,5.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">JORDAN LOVE 2024 Panini Absolute #37 Red White & Blue Kaleidoscope PACKERS</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901370314,FBrelist-080426-0106,2023 Panini Absolute SAM LAPORTA Rookie RC #115 Detroit Lions Silver Base,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2023 Panini Absolute SAM LAPORTA Rookie RC #115 Detroit Lions Silver Base</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901374462,FBrelist-080426-0107,BRYCE YOUNG 2023 Panini Select Draft Picks #FUT-2 Crimson Tide/panthers Football,3.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">BRYCE YOUNG 2023 Panini Select Draft Picks #FUT-2 Crimson Tide/panthers Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901381042,FBrelist-080426-0108,AMON-RA ST. BROWN 2023 Panini Prizm #H-9 Detroit Lions Football,3.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">AMON-RA ST. BROWN 2023 Panini Prizm #H-9 Detroit Lions Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901425920,FBrelist-080426-0109,2023 Prizm Football - TREVOR LAWRENCE - Jacksonville Jaguars - Portals - #PO-4,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2023 Prizm Football - TREVOR LAWRENCE - Jacksonville Jaguars - Portals - #PO-4</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901434710,FBrelist-080426-0110,PATRICK MAHOMES II 2023 Panini Mosaic #109 Chiefs Football,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">PATRICK MAHOMES II 2023 Panini Mosaic #109 Chiefs Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901438262,FBrelist-080426-0111,2023 Panini ILLUSIONS - Drake London #5 Falcons Football,2.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2023 Panini ILLUSIONS - Drake London #5 Falcons Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Calculated: US_eBayStandardEnvelope free, 2 bu (315021080021)",ReturnsNotAccepted
Relist,226901439426,FBrelist-080426-0112,PATRICK MAHOMES II 2022 Panini Absolute #38 chiefs Football,3.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">PATRICK MAHOMES II 2022 Panini Absolute #38 chiefs Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901445751,FBrelist-080426-0113,2022 Panini ILLUSIONS - Tua Tagovailoa #60 Football,1.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2022 Panini ILLUSIONS - Tua Tagovailoa #60 Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901452453,FBrelist-080426-0114,2022 Panini Select Draft PICKS #38 Justin Herbert Red Lazer Prizm Chargers,2.59,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2022 Panini Select Draft PICKS #38 Justin Herbert Red Lazer Prizm Chargers</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901464285,FBrelist-080426-0115,PATRICK MAHOMES II 2021 Panini Contenders #47 Chiefs Football,5.35,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">PATRICK MAHOMES II 2021 Panini Contenders #47 Chiefs Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901467784,FBrelist-080426-0116,BLAKE CORUM 2024 Topps Chrome 1974 Topps Football #74TF-14 Lazer Refractor,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">BLAKE CORUM 2024 Topps Chrome 1974 Topps Football #74TF-14 Lazer Refractor</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901470362,FBrelist-080426-0117,BRYCE YOUNG 2024 Topps Chrome 1974 Topps Football #74TF-23,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">BRYCE YOUNG 2024 Topps Chrome 1974 Topps Football #74TF-23</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901477179,FBrelist-080426-0118,2023 Panini PHOENIX - Bryce Young #RIS-1 Rookie Rising RC Football,5.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2023 Panini PHOENIX - Bryce Young #RIS-1 Rookie Rising RC Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901488918,FBrelist-080426-0119,2022 Panini JA'MARR CHASE Base Set #82 Bengals RC Rookie Football,3.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2022 Panini JA'MARR CHASE Base Set #82 Bengals RC Rookie Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901490763,FBrelist-080426-0120,CONCOURSE TUA TAGOVAILOA 2021 Panini Select #22 Dolphins Football,3.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">CONCOURSE TUA TAGOVAILOA 2021 Panini Select #22 Dolphins Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901491956,FBrelist-080426-0121,2021 Panini MOSAIC - Variations NFC Tom Brady #201 Bucs-Patriots Football,5.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2021 Panini MOSAIC - Variations NFC Tom Brady #201 Bucs-Patriots Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901493511,FBrelist-080426-0122,MOSIAC PATRICK MAHOMES II 2021 Panini #221 Chiefs Football,4.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">MOSIAC PATRICK MAHOMES II 2021 Panini #221 Chiefs Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901506009,FBrelist-080426-0123,2022 Panini ILLUSIONS - Patrick Mahomes II #44 Chiefs Football,2.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2022 Panini ILLUSIONS - Patrick Mahomes II #44 Chiefs Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Calculated: US_eBayStandardEnvelope free, 2 bu (315021080021)",ReturnsNotAccepted
Relist,226901517818,FBrelist-080426-0124,2022 Panini MOSAIC - Patrick Mahomes II #94 chiefs Football,4.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2022 Panini MOSAIC - Patrick Mahomes II #94 chiefs Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901521653,FBrelist-080426-0125,2021 Donruss Football #116 - Patrick Mahomes II - Kansas City Chiefs,4.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2021 Donruss Football #116 - Patrick Mahomes II - Kansas City Chiefs</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901525683,FBrelist-080426-0126,BIJAN ROBINSON 2023 Panini Certified Certified Stars #CS-17 RC Falcons Football,4.49,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">BIJAN ROBINSON 2023 Panini Certified Certified Stars #CS-17 RC Falcons Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901538635,FBrelist-080426-0127,2021 Panini Select #2 Patrick Mahomes II Kansas City Chiefs Football,2.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2021 Panini Select #2 Patrick Mahomes II Kansas City Chiefs Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901547674,FBrelist-080426-0128,2023 Panini MOSAIC - National Pride Joe Burrow #254 Bengals Football,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2023 Panini MOSAIC - National Pride Joe Burrow #254 Bengals Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901550208,FBrelist-080426-0129,JA'MARR CHASE #264 2023 PANINI MOSAIC BENGALS NATIONAL PRIDE Football,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">JA'MARR CHASE #264 2023 PANINI MOSAIC BENGALS NATIONAL PRIDE Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901552767,FBrelist-080426-0130,2021 Panini MOSAIC JAYLEN WADDLE MIAMI DOLPHINS NFL Debut Rookie Card RC #248,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2021 Panini MOSAIC JAYLEN WADDLE MIAMI DOLPHINS NFL Debut Rookie Card RC #248</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901554803,FBrelist-080426-0131,2023 Panini MOSAIC - Tua Tagovailoa #143 Dolphins Football,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">2023 Panini MOSAIC - Tua Tagovailoa #143 Dolphins Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901559635,FBrelist-080426-0132,JOE BURROW 2022 Panini Select Draft Picks Blue #45 LSU Tigers - Bengals Football,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">JOE BURROW 2022 Panini Select Draft Picks Blue #45 LSU Tigers - Bengals Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
Relist,226901561171,FBrelist-080426-0133,LEVEL JAYLEN WADDLE 2021 Panini Select Club #248 RC Dolphins Rookie Football,3.99,4000,"<div style=""font-family:Arial,sans-serif;color:#1f2937;line-height:1.6;""><h2 style=""margin:0 0 12px;font-size:24px;text-transform:uppercase;"">LEVEL JAYLEN WADDLE 2021 Panini Select Club #248 RC Dolphins Rookie Football</h2><ol style=""margin:0 0 20px;padding-left:20px;""><li style=""margin-bottom:10px;"">All cards are scanned. If you see any lines, if you want more pictures, just ask!&nbsp;</li><li style=""margin-bottom:10px;"">I send all cards over $20 with tracking, and all mem patches are sent ground advantage to prevent damage.&nbsp;</li><li style=""margin-bottom:10px;"">All cards valued over $100 will have insurance added, which protects you as the buyer.&nbsp;</li></ol><p style=""margin:0;"">My goal is to have you receive the card in tip-top shape. No Returns Accepted. Questions, please ask!!!</p></div>",85250-6312,"Flat: US_eBayStandardEnvelope $.99, 2 busines (315934471021)",ReturnsNotAccepted
