Item number,Title,Current price
227449170124,2025 Panini Donruss Optic OMARION HAMPTON #212 Rated Rookie Chargers,1.59
227449170125,2025 Panini Donruss Optic CHRISTIAN MCCAFFREY #20 Play Action 49ers,1.99
227449170128,2025 Panini Donruss Optic QUINSHON JUDKINS #252 Rated Rookie Browns,1.5
227449170130,2025 Panini Donruss Optic JACK SAWYER #220 Rated Rookie Steelers,1.99
227449170131,2025 Panini Donruss Optic JALEN MILROE #253 Rated Rookie Seahawks,1.59
227449170132,2025 Panini Donruss Optic COLSTON LOVELAND #204 Rated Rookie Bears,1.5
227449170133,2025 Panini Donruss Optic ABDUL CARTER #300 Rated Rookie Giants,1.25
227449170137,2025 Panini Donruss Optic WILL HOWARD #233 Rated Rookie Steelers,1.99
227449170157,2025 Panini Donruss Optic MALIK NABERS #2 Chain Reaction Giants Baseball,1.5
227449274414,Sudowoodo 1105/05 CBB1C Chinese Gem Pack Vol. 1 STAMPED Holo Pokemon Card,2.49
227449274419,Psyduck 65/82 Common Team Rocket Pokemon Unlimited 2000,1.99
227449274421,2025 Pokemon Gem Pack Vol.1 (SC) - CBB1C Floragato #0206/08,1.99
227449274422,Fuecoco 0306/09 Baby Shiny Holo Gem Pack Vol 1 Chinese Pokemon,1.99
227449274424,Magnemite 51/162 Common BREAKthrough Pokemon Near Mint,1.99
227449274472,Quaxwell 0607/08 Stamped Pokemon CBB1C Gem Pack Vol. 1 S-Chinese,2.99
227449274477,Scraggy 50/73 Reverse Holo Shining Legends Pokemon Card NM,1.99
227449274479,Crocalor Stamped Holo 0407/08 Chinese Pokemon Gem Pack Vol 1,1.99
227449274487,Drednaw 44/142 Stellar Crown Rare Holo Baseball,1.59
227449274490,Quaxly Baby Shiny Holo 0506/09 Chinese Pokemon Gem Pack Vol 1,2.29
227449274505,Quaxwell 0606/08 Baby Shiny Holo Pokemon CBB1C Gem Pack Vol.1 Chinese Edition,1.99
227449274528,Reuniclus 76/113 Rare Legendary Treasures Pokemon NM/M,1.99
227449274553,2025 Pokemon Gem Pack Vol.1 Crocalor #0406/08,2.59
227449274556,Floragato 0207/08 Stamped Holo Chinese Gem Pack Vol 1 Pokemon,2.59
227449274560,Pawmo 0905/05 Gem Pack Volume 1 Pokemon Chinese,1.99
227449274564,Pokemon Chansey [Stamped] Chinese Gem Pack Vol 1 Double Rare 1505/05 Holo,2.99
227449274611,2025 Rockruff 1205/05 Pokemon Gem Pack Volume 1 Chinese,1.99
227449274621,PINECO 77/105 COMMON NEO DESTINY POKEMON UNLIMITED,2.49
227449274658,Sprigatito 0106/09 Baby Shiny Holo Chinese Pokemon Gem Pack Vol 1,1.99
227449274660,2016 POKEMON XY TRAINER KIT: PIKACHU LIBRE & SUICUNE BLITZLE,1.99
